order_id,product,quantity_ordered,price_each,order_date,purchase_address,month_name
189262,Google Phone,1,600.0,2019-01-04 13:02:00,"230 Dogwood St, Atlanta, GA 30301",January
189262,Wired Headphones,1,11.989999771118164,2019-01-04 13:02:00,"230 Dogwood St, Atlanta, GA 30301",January
189263,Lightning Charging Cable,1,14.949999809265137,2019-12-04 22:24:00,"644 Cherry St, New York City, NY 10001",December
189264,Wired Headphones,1,11.989999771118164,2019-08-04 14:52:00,"600 Madison St, New York City, NY 10001",August
189265,Lightning Charging Cable,1,14.949999809265137,2019-03-04 11:19:00,"986 Jackson St, Portland, OR 97035",March
189266,USB-C Charging Cable,1,11.949999809265137,2019-04-20 19:03:00,"804 Sunset St, Boston, MA 02215",April
189267,Wired Headphones,1,11.989999771118164,2019-04-27 06:51:00,"852 Sunset St, Los Angeles, CA 90001",April
189268,Google Phone,1,600.0,2019-11-04 20:23:00,"68 11th St, Los Angeles, CA 90001",November
189269,Macbook Pro Laptop,1,1700.0,2019-04-26 21:05:00,"596 Lakeview St, New York City, NY 10001",April
189270,Wired Headphones,1,11.989999771118164,2019-01-04 06:59:00,"486 Forest St, New York City, NY 10001",January
189271,27in FHD Monitor,1,149.99000549316406,2019-04-27 22:47:00,"99 1st St, San Francisco, CA 94016",April
189272,Lightning Charging Cable,1,14.949999809265137,2019-04-29 18:27:00,"252 Ridge St, Los Angeles, CA 90001",April
189273,Macbook Pro Laptop,1,1700.0,2019-04-14 00:52:00,"553 West St, Dallas, TX 75001",April
189274,Bose SoundSport Headphones,1,99.98999786376952,2019-04-19 11:04:00,"955 Washington St, Boston, MA 02215",April
189275,Bose SoundSport Headphones,1,99.98999786376952,2019-04-28 22:20:00,"439 Hill St, Boston, MA 02215",April
189276,USB-C Charging Cable,1,11.949999809265137,2019-01-04 19:26:00,"163 Spruce St, Portland, OR 97035",January
189277,Apple Airpods Headphones,1,150.0,2019-04-22 18:54:00,"390 12th St, Austin, TX 73301",April
189278,AAA Batteries (4-pack),3,2.990000009536743,2019-04-22 10:26:00,"374 11th St, San Francisco, CA 94016",April
189279,AA Batteries (4-pack),2,3.839999914169312,2019-04-14 16:08:00,"423 7th St, Los Angeles, CA 90001",April
189280,iPhone,1,700.0,2019-04-16 09:57:00,"242 13th St, Austin, TX 73301",April
189281,Apple Airpods Headphones,1,150.0,2019-09-04 19:52:00,"557 Main St, San Francisco, CA 94016",September
189282,Google Phone,1,600.0,2019-04-30 10:45:00,"803 1st St, Boston, MA 02215",April
189283,USB-C Charging Cable,1,11.949999809265137,2019-04-14 03:07:00,"928 6th St, Atlanta, GA 30301",April
189284,Lightning Charging Cable,1,14.949999809265137,2019-11-04 20:07:00,"52 11th St, New York City, NY 10001",November
189285,ThinkPad Laptop,1,999.989990234375,2019-04-24 18:35:00,"283 Forest St, Los Angeles, CA 90001",April
189286,Lightning Charging Cable,1,14.949999809265137,2019-04-15 10:36:00,"182 Jefferson St, San Francisco, CA 94016",April
189287,34in Ultrawide Monitor,1,379.989990234375,2019-04-17 22:35:00,"249 Johnson St, Austin, TX 73301",April
189288,Wired Headphones,1,11.989999771118164,2019-04-13 01:37:00,"743 6th St, New York City, NY 10001",April
189289,Wired Headphones,1,11.989999771118164,2019-05-04 20:35:00,"376 South St, San Francisco, CA 94016",May
189290,Google Phone,1,600.0,2019-04-17 09:18:00,"482 Wilson St, Dallas, TX 75001",April
189291,AAA Batteries (4-pack),1,2.990000009536743,2019-10-04 22:59:00,"604 14th St, San Francisco, CA 94016",October
189292,Apple Airpods Headphones,1,150.0,2019-04-27 23:43:00,"456 6th St, Dallas, TX 75001",April
189293,AA Batteries (4-pack),1,3.839999914169312,2019-04-16 10:53:00,"954 Meadow St, San Francisco, CA 94016",April
189294,USB-C Charging Cable,1,11.949999809265137,2019-04-21 12:02:00,"357 Lakeview St, Austin, TX 73301",April
189295,20in Monitor,1,109.98999786376952,2019-07-04 22:26:00,"886 Johnson St, Portland, ME 04101",July
189296,34in Ultrawide Monitor,1,379.989990234375,2019-04-30 17:05:00,"43 10th St, Dallas, TX 75001",April
189297,AAA Batteries (4-pack),1,2.990000009536743,2019-04-25 14:35:00,"836 Maple St, Portland, OR 97035",April
189298,27in FHD Monitor,1,149.99000549316406,2019-04-30 06:24:00,"882 14th St, New York City, NY 10001",April
189299,Bose SoundSport Headphones,1,99.98999786376952,2019-04-16 23:35:00,"752 Pine St, Seattle, WA 98101",April
189300,Bose SoundSport Headphones,1,99.98999786376952,2019-04-15 12:38:00,"502 Church St, Los Angeles, CA 90001",April
189301,iPhone,1,700.0,2019-05-04 23:49:00,"562 Hickory St, Boston, MA 02215",May
189302,Apple Airpods Headphones,1,150.0,2019-08-04 11:43:00,"191 7th St, Portland, ME 04101",August
189303,Wired Headphones,1,11.989999771118164,2019-04-26 19:07:00,"838 Johnson St, Los Angeles, CA 90001",April
189304,Lightning Charging Cable,1,14.949999809265137,2019-10-04 17:22:00,"326 11th St, Austin, TX 73301",October
189305,Vareebadd Phone,1,400.0,2019-02-04 17:36:00,"409 Sunset St, Seattle, WA 98101",February
189306,USB-C Charging Cable,1,11.949999809265137,2019-04-17 17:35:00,"373 Center St, Los Angeles, CA 90001",April
189307,Vareebadd Phone,1,400.0,2019-04-17 15:10:00,"683 Maple St, Boston, MA 02215",April
189308,Lightning Charging Cable,1,14.949999809265137,2019-04-20 17:46:00,"74 Lincoln St, San Francisco, CA 94016",April
189309,Lightning Charging Cable,1,14.949999809265137,2019-04-18 17:33:00,"863 Center St, New York City, NY 10001",April
189310,Vareebadd Phone,1,400.0,2019-04-18 11:55:00,"77 12th St, San Francisco, CA 94016",April
189311,Apple Airpods Headphones,1,150.0,2019-04-23 15:01:00,"212 13th St, Austin, TX 73301",April
189312,Google Phone,1,600.0,2019-04-18 15:09:00,"411 Hickory St, Atlanta, GA 30301",April
189313,27in 4K Gaming Monitor,1,389.989990234375,2019-10-04 11:56:00,"494 Highland St, Austin, TX 73301",October
189314,Bose SoundSport Headphones,1,99.98999786376952,2019-01-04 10:02:00,"187 10th St, Seattle, WA 98101",January
189315,AA Batteries (4-pack),1,3.839999914169312,2019-04-29 20:55:00,"351 Meadow St, San Francisco, CA 94016",April
189316,LG Dryer,1,600.0,2019-04-23 20:36:00,"13 Main St, Boston, MA 02215",April
189317,Lightning Charging Cable,1,14.949999809265137,2019-04-25 17:47:00,"539 6th St, Portland, OR 97035",April
189318,Apple Airpods Headphones,1,150.0,2019-04-19 13:25:00,"560 Lake St, San Francisco, CA 94016",April
189319,Apple Airpods Headphones,1,150.0,2019-06-04 07:21:00,"627 Highland St, San Francisco, CA 94016",June
189320,AA Batteries (4-pack),1,3.839999914169312,2019-10-04 17:18:00,"170 Adams St, Los Angeles, CA 90001",October
189321,AAA Batteries (4-pack),3,2.990000009536743,2019-04-16 19:26:00,"235 Jefferson St, Dallas, TX 75001",April
189322,AAA Batteries (4-pack),2,2.990000009536743,2019-01-04 20:36:00,"685 Jefferson St, San Francisco, CA 94016",January
189323,AAA Batteries (4-pack),1,2.990000009536743,2019-04-23 14:24:00,"423 Spruce St, Portland, OR 97035",April
189324,Bose SoundSport Headphones,1,99.98999786376952,2019-04-13 18:59:00,"827 11th St, Los Angeles, CA 90001",April
189325,USB-C Charging Cable,1,11.949999809265137,2019-04-28 21:39:00,"84 7th St, New York City, NY 10001",April
189326,Lightning Charging Cable,2,14.949999809265137,2019-04-22 19:25:00,"375 9th St, Atlanta, GA 30301",April
189327,AA Batteries (4-pack),1,3.839999914169312,2019-11-04 11:33:00,"246 North St, Los Angeles, CA 90001",November
189328,AA Batteries (4-pack),1,3.839999914169312,2019-08-04 16:33:00,"888 Lincoln St, San Francisco, CA 94016",August
189329,Wired Headphones,1,11.989999771118164,2019-04-28 19:03:00,"867 Pine St, San Francisco, CA 94016",April
189330,AA Batteries (4-pack),1,3.839999914169312,2019-04-20 17:54:00,"533 Adams St, Seattle, WA 98101",April
189331,AA Batteries (4-pack),1,3.839999914169312,2019-06-04 21:27:00,"294 Wilson St, Los Angeles, CA 90001",June
189332,iPhone,1,700.0,2019-04-15 01:06:00,"349 1st St, Boston, MA 02215",April
189333,27in 4K Gaming Monitor,1,389.989990234375,2019-05-04 21:48:00,"434 River St, Los Angeles, CA 90001",May
189334,AA Batteries (4-pack),1,3.839999914169312,2019-01-04 20:50:00,"742 Hill St, Atlanta, GA 30301",January
189335,AA Batteries (4-pack),1,3.839999914169312,2019-03-04 08:25:00,"996 Lincoln St, San Francisco, CA 94016",March
189336,Bose SoundSport Headphones,1,99.98999786376952,2019-03-04 21:59:00,"940 Washington St, San Francisco, CA 94016",March
189336,Google Phone,1,600.0,2019-03-04 21:59:00,"940 Washington St, San Francisco, CA 94016",March
189337,Bose SoundSport Headphones,1,99.98999786376952,2019-04-13 10:35:00,"42 1st St, San Francisco, CA 94016",April
189338,Apple Airpods Headphones,1,150.0,2019-04-14 09:57:00,"34 Chestnut St, Portland, OR 97035",April
189338,USB-C Charging Cable,1,11.949999809265137,2019-04-14 09:57:00,"34 Chestnut St, Portland, OR 97035",April
189339,AA Batteries (4-pack),1,3.839999914169312,2019-04-26 10:12:00,"401 Chestnut St, Los Angeles, CA 90001",April
189340,Lightning Charging Cable,1,14.949999809265137,2019-04-23 23:47:00,"871 Pine St, San Francisco, CA 94016",April
189341,20in Monitor,1,109.98999786376952,2019-03-04 08:05:00,"636 Church St, San Francisco, CA 94016",March
189342,Apple Airpods Headphones,1,150.0,2019-04-04 19:09:00,"704 Walnut St, Boston, MA 02215",April
189343,Wired Headphones,1,11.989999771118164,2019-04-14 16:35:00,"493 Wilson St, Seattle, WA 98101",April
189344,27in FHD Monitor,1,149.99000549316406,2019-04-30 18:09:00,"950 River St, Los Angeles, CA 90001",April
189345,Bose SoundSport Headphones,1,99.98999786376952,2019-09-04 21:10:00,"933 Elm St, San Francisco, CA 94016",September
189346,AA Batteries (4-pack),3,3.839999914169312,2019-04-04 20:53:00,"204 12th St, Portland, OR 97035",April
189347,AA Batteries (4-pack),2,3.839999914169312,2019-04-21 18:49:00,"475 Adams St, San Francisco, CA 94016",April
189348,Wired Headphones,1,11.989999771118164,2019-11-04 19:19:00,"789 Sunset St, Atlanta, GA 30301",November
189349,iPhone,1,700.0,2019-04-23 16:21:00,"884 Hill St, San Francisco, CA 94016",April
189350,AA Batteries (4-pack),1,3.839999914169312,2019-05-04 19:32:00,"630 9th St, Austin, TX 73301",May
189351,AAA Batteries (4-pack),1,2.990000009536743,2019-06-04 20:34:00,"542 Madison St, Boston, MA 02215",June
189352,AA Batteries (4-pack),2,3.839999914169312,2019-12-04 12:45:00,"57 Washington St, Seattle, WA 98101",December
189353,Lightning Charging Cable,1,14.949999809265137,2019-04-20 11:30:00,"491 Willow St, Los Angeles, CA 90001",April
189354,ThinkPad Laptop,1,999.989990234375,2019-04-15 08:00:00,"987 6th St, Atlanta, GA 30301",April
189355,AAA Batteries (4-pack),1,2.990000009536743,2019-04-23 20:13:00,"567 4th St, Dallas, TX 75001",April
189356,Lightning Charging Cable,1,14.949999809265137,2019-10-04 20:36:00,"162 North St, San Francisco, CA 94016",October
189357,Flatscreen TV,1,300.0,2019-04-26 21:31:00,"602 Forest St, Boston, MA 02215",April
189358,Wired Headphones,1,11.989999771118164,2019-02-04 20:46:00,"41 Sunset St, Dallas, TX 75001",February
189359,ThinkPad Laptop,1,999.989990234375,2019-04-14 17:26:00,"431 Highland St, New York City, NY 10001",April
189360,AAA Batteries (4-pack),1,2.990000009536743,2019-05-04 11:47:00,"909 Elm St, New York City, NY 10001",May
189361,Google Phone,1,600.0,2019-04-28 12:58:00,"695 Willow St, Austin, TX 73301",April
189362,AAA Batteries (4-pack),2,2.990000009536743,2019-07-04 22:37:00,"765 Cherry St, San Francisco, CA 94016",July
189363,Vareebadd Phone,1,400.0,2019-04-27 21:43:00,"838 Lake St, New York City, NY 10001",April
189364,USB-C Charging Cable,2,11.949999809265137,2019-04-20 18:27:00,"897 5th St, Los Angeles, CA 90001",April
189365,USB-C Charging Cable,1,11.949999809265137,2019-04-24 10:43:00,"415 9th St, Boston, MA 02215",April
189365,AAA Batteries (4-pack),1,2.990000009536743,2019-04-24 10:43:00,"415 9th St, Boston, MA 02215",April
189366,Apple Airpods Headphones,1,150.0,2019-10-04 22:01:00,"846 2nd St, San Francisco, CA 94016",October
189367,AA Batteries (4-pack),2,3.839999914169312,2019-04-24 18:57:00,"114 1st St, Boston, MA 02215",April
189368,Wired Headphones,1,11.989999771118164,2019-04-22 20:30:00,"61 Church St, Austin, TX 73301",April
189369,Macbook Pro Laptop,1,1700.0,2019-04-21 09:13:00,"816 5th St, San Francisco, CA 94016",April
189370,Macbook Pro Laptop,1,1700.0,2019-04-22 13:26:00,"572 Lakeview St, Dallas, TX 75001",April
189371,AAA Batteries (4-pack),1,2.990000009536743,2019-11-04 10:21:00,"365 West St, Seattle, WA 98101",November
189372,Wired Headphones,1,11.989999771118164,2019-09-04 18:08:00,"210 4th St, San Francisco, CA 94016",September
189373,AA Batteries (4-pack),1,3.839999914169312,2019-04-21 16:49:00,"491 Main St, Atlanta, GA 30301",April
189374,AA Batteries (4-pack),1,3.839999914169312,2019-04-16 05:56:00,"889 4th St, Boston, MA 02215",April
189375,Wired Headphones,1,11.989999771118164,2019-04-24 14:05:00,"383 Center St, San Francisco, CA 94016",April
189376,Apple Airpods Headphones,1,150.0,2019-04-04 20:40:00,"311 Madison St, Los Angeles, CA 90001",April
189377,AAA Batteries (4-pack),1,2.990000009536743,2019-04-18 12:23:00,"265 Lincoln St, San Francisco, CA 94016",April
189378,20in Monitor,1,109.98999786376952,2019-04-28 22:18:00,"32 Meadow St, New York City, NY 10001",April
189379,USB-C Charging Cable,1,11.949999809265137,2019-04-18 03:57:00,"823 Adams St, Los Angeles, CA 90001",April
189380,Lightning Charging Cable,1,14.949999809265137,2019-08-04 11:18:00,"548 1st St, Los Angeles, CA 90001",August
189381,AAA Batteries (4-pack),1,2.990000009536743,2019-07-04 21:56:00,"165 Hill St, Los Angeles, CA 90001",July
189382,Apple Airpods Headphones,1,150.0,2019-04-14 17:01:00,"441 Hill St, San Francisco, CA 94016",April
189383,Lightning Charging Cable,1,14.949999809265137,2019-04-19 08:01:00,"33 Ridge St, Austin, TX 73301",April
189384,Lightning Charging Cable,1,14.949999809265137,2019-05-04 12:56:00,"374 Cedar St, Los Angeles, CA 90001",May
189385,AA Batteries (4-pack),1,3.839999914169312,2019-04-15 11:53:00,"827 Meadow St, Seattle, WA 98101",April
189386,Wired Headphones,2,11.989999771118164,2019-04-19 16:35:00,"870 Jefferson St, San Francisco, CA 94016",April
189387,AA Batteries (4-pack),1,3.839999914169312,2019-04-14 08:33:00,"918 12th St, San Francisco, CA 94016",April
189387,USB-C Charging Cable,1,11.949999809265137,2019-04-14 08:33:00,"918 12th St, San Francisco, CA 94016",April
189388,Bose SoundSport Headphones,1,99.98999786376952,2019-08-04 14:32:00,"810 Ridge St, San Francisco, CA 94016",August
189389,Bose SoundSport Headphones,1,99.98999786376952,2019-02-04 09:48:00,"657 Forest St, Los Angeles, CA 90001",February
189390,Lightning Charging Cable,1,14.949999809265137,2019-11-04 15:50:00,"341 Johnson St, Los Angeles, CA 90001",November
189391,USB-C Charging Cable,1,11.949999809265137,2019-03-04 15:09:00,"165 Johnson St, San Francisco, CA 94016",March
189392,USB-C Charging Cable,1,11.949999809265137,2019-04-27 11:46:00,"720 14th St, Portland, ME 04101",April
189393,Wired Headphones,1,11.989999771118164,2019-04-28 01:57:00,"889 River St, Los Angeles, CA 90001",April
189394,27in FHD Monitor,1,149.99000549316406,2019-02-04 11:05:00,"3 Sunset St, Atlanta, GA 30301",February
189394,USB-C Charging Cable,1,11.949999809265137,2019-02-04 11:05:00,"3 Sunset St, Atlanta, GA 30301",February
189395,ThinkPad Laptop,1,999.989990234375,2019-03-04 20:15:00,"496 Johnson St, Austin, TX 73301",March
189396,Wired Headphones,1,11.989999771118164,2019-04-18 05:21:00,"561 Jefferson St, San Francisco, CA 94016",April
189397,USB-C Charging Cable,1,11.949999809265137,2019-06-04 16:23:00,"52 Main St, Portland, OR 97035",June
189398,AA Batteries (4-pack),2,3.839999914169312,2019-06-04 03:48:00,"705 Ridge St, Seattle, WA 98101",June
189399,USB-C Charging Cable,1,11.949999809265137,2019-04-25 08:22:00,"802 Willow St, New York City, NY 10001",April
189400,AAA Batteries (4-pack),1,2.990000009536743,2019-04-17 22:11:00,"984 7th St, Los Angeles, CA 90001",April
189401,USB-C Charging Cable,1,11.949999809265137,2019-04-30 08:35:00,"223 Park St, Boston, MA 02215",April
189402,27in 4K Gaming Monitor,1,389.989990234375,2019-04-16 21:56:00,"368 Maple St, Portland, ME 04101",April
189403,AA Batteries (4-pack),1,3.839999914169312,2019-04-28 21:11:00,"983 South St, Austin, TX 73301",April
189404,Lightning Charging Cable,1,14.949999809265137,2019-04-16 21:17:00,"122 Highland St, Atlanta, GA 30301",April
189405,Wired Headphones,1,11.989999771118164,2019-04-29 09:46:00,"382 6th St, San Francisco, CA 94016",April
189406,27in FHD Monitor,1,149.99000549316406,2019-04-04 22:55:00,"229 Dogwood St, Los Angeles, CA 90001",April
189407,AAA Batteries (4-pack),1,2.990000009536743,2019-08-04 15:12:00,"115 Chestnut St, New York City, NY 10001",August
189408,Flatscreen TV,1,300.0,2019-08-04 15:58:00,"406 Sunset St, New York City, NY 10001",August
189409,AA Batteries (4-pack),3,3.839999914169312,2019-11-04 23:58:00,"955 11th St, Portland, OR 97035",November
189410,Wired Headphones,1,11.989999771118164,2019-04-04 15:01:00,"205 5th St, Austin, TX 73301",April
189411,20in Monitor,1,109.98999786376952,2019-04-16 20:41:00,"982 6th St, Atlanta, GA 30301",April
189412,Wired Headphones,1,11.989999771118164,2019-01-04 21:52:00,"172 Lincoln St, San Francisco, CA 94016",January
189413,iPhone,1,700.0,2019-04-30 12:41:00,"94 Meadow St, Austin, TX 73301",April
189414,iPhone,1,700.0,2019-04-25 14:49:00,"426 West St, Dallas, TX 75001",April
189414,Lightning Charging Cable,1,14.949999809265137,2019-04-25 14:49:00,"426 West St, Dallas, TX 75001",April
189414,Apple Airpods Headphones,1,150.0,2019-04-25 14:49:00,"426 West St, Dallas, TX 75001",April
189415,Apple Airpods Headphones,1,150.0,2019-04-21 22:03:00,"97 14th St, Atlanta, GA 30301",April
189416,Bose SoundSport Headphones,1,99.98999786376952,2019-04-04 13:33:00,"975 Lakeview St, Atlanta, GA 30301",April
189417,AAA Batteries (4-pack),2,2.990000009536743,2019-11-04 01:28:00,"507 Cherry St, San Francisco, CA 94016",November
189418,USB-C Charging Cable,1,11.949999809265137,2019-04-30 20:21:00,"642 13th St, New York City, NY 10001",April
189419,AA Batteries (4-pack),1,3.839999914169312,2019-09-04 19:12:00,"489 Chestnut St, San Francisco, CA 94016",September
189420,USB-C Charging Cable,1,11.949999809265137,2019-07-04 14:02:00,"864 Jefferson St, San Francisco, CA 94016",July
189421,27in FHD Monitor,1,149.99000549316406,2019-04-25 18:56:00,"539 South St, San Francisco, CA 94016",April
189422,AAA Batteries (4-pack),1,2.990000009536743,2019-04-21 15:56:00,"736 12th St, San Francisco, CA 94016",April
189423,Lightning Charging Cable,2,14.949999809265137,2019-06-04 06:52:00,"269 Center St, Boston, MA 02215",June
